attempts,time_played,booster_used,level_completion_time,specific_action_usage,lives_from_ads,purchase_amount,purchase_date,device_type,os_version,friend_invites_sent,friend_invites_received,guild_chat_messages,facebook_connect_status,social_engagement_through_facebook,churn,hard_level,purchase_month,ps
4,800,0,50,rewarded_boosters,0,16.28,,ipad,11.2,48,22,40,1,low,0,0,,0.20300544590422895
400,6002,3,164,special candy swap,9,16.28,,android,14.2,3,19,41,0,low,0,1,,0.3311841292202694
59,800,14,235,fish usage,0,16.28,,ipad,12.8,2,11,9,0,low,0,0,,0.23463062203598783
4,29414,7,510,striped candy blast,0,16.28,,ipad,12.9,7,0,13,1,low,0,0,,0.23436470904240436
35,11688,13,180,color bomb usage,0,16.28,,ipad,17.6,27,7,7,1,low,0,0,,0.2192132636636253
4,800,34,340,wrapped candy blast,5,16.28,,ipad,13.6,12,0,6,0,low,0,0,,0.2909619616526579
4,800,2,50,striped candy swap,0,16.28,,android,16.3,25,0,26,0,low,1,1,,0.23176889451412247
4,800,1,536,special candy swap,9,16.28,,iphone,19.3,3,0,0,0,low,0,1,,0.35093237325188903
108,69458,32,1448,striped candy swipe,6,16.28,,ipad,17.2,48,0,43,1,low,0,0,,0.2807368245680059
400,9203,80,50,extra moves,6,16.28,,ipad,11.2,26,8,13,0,low,0,0,,0.20300544590422895
20,800,48,425,special candy swap,0,16.28,,ipad,14.6,7,3,4,1,low,1,0,,0.2363122341093625
4,18112,4,50,striped candy blast,0,16.28,,ipad,13.0,9,13,42,1,low,0,0,,0.16492763666039484
9,800,13,50,special candy swap,11,16.28,,ipad,15.8,7,0,162,1,low,0,0,,0.2374007837672025
60,800,0,50,striped candy swipe,27,16.28,,android,17.1,5,0,16,0,low,0,0,,0.3835765593517318
4,800,23,192,extra moves,0,16.28,,android,15.9,5,0,1,1,low,0,0,,0.23340934305156946
19,22303,0,50,striped candy swipe,0,16.28,,ipad,15.7,5,0,29,1,low,0,0,,0.27115954126485364
400,23039,32,335,fish usage,33,16.28,,iphone,17.4,12,18,38,0,low,0,0,,0.2359489795973588
15,800,30,288,color bomb usage,7,16.28,,iphone,11.3,0,0,0,0,low,1,0,,0.19148294455099246
87,12035,11,50,striped candy swipe,0,16.28,,ipad,18.4,27,0,32,1,low,0,0,,0.2681852864934952
64,5201,7,50,striped candy swipe,0,16.28,,android,12.3,2,5,40,1,low,1,1,,0.21935292001354767
4,800,10,985,extra time boost,0,16.28,,iphone,14.1,19,5,36,1,low,0,0,,0.20759755233131524
54,800,12,424,fish usage,10,16.28,,android,13.7,15,9,10,0,low,0,0,,0.19061384123266203
400,5136,5,691,striped candy swipe,1,16.28,,iphone,16.2,6,6,12,0,low,0,0,,0.2496964295852461
115,2584,0,50,striped candy swipe,24,16.28,,android,13.9,21,4,0,0,low,0,0,,0.18944952348392005
114,13655,0,50,fish usage,12,16.28,,ipad,13.0,6,20,13,1,low,0,0,,0.16492763666039484
5,5791,4,50,special candy swap,2,16.28,,ipad,13.4,29,9,6,0,low,0,0,,0.2063911764994065
74,800,68,62,extra time boost,2,16.28,,iphone,13.1,44,112,89,0,low,0,0,,0.26292770935826315
25,2709,51,50,wrapped candy swap,0,16.28,,android,12.6,0,0,0,0,low,0,0,,0.16989198461528807
21,26696,43,50,wrapped candy swap,12,16.28,,iphone,11.6,7,9,3,1,moderate,1,0,,0.2527785874958195
36,30510,0,50,special candy swap,0,16.28,,iphone,19.3,6,1,0,1,low,0,0,,0.35093237325188903
336,19034,0,244,special candy swap,3,16.28,,iphone,16.7,5,0,0,0,low,0,1,,0.3596930902864003
99,21685,11,50,extra time boost,9,16.28,,ipad,11.8,3,16,12,0,low,1,1,,0.2987516067051628
4,7018,3,50,fish blast,2,16.28,,ipad,15.3,18,7,21,0,low,0,0,,0.26471128700129204
33,800,2,382,extra time boost,2,16.28,,iphone,14.9,3,10,8,0,low,0,0,,0.2609311634213893
51,19466,95,286,rewarded_boosters,16,16.28,,android,12.9,7,0,18,0,low,0,1,,0.2875536367392075
4,800,15,433,fish usage,12,16.28,,iphone,11.4,41,0,0,1,low,1,0,,0.1481284812458719
4,800,8,312,fish usage,3,16.28,,android,14.4,27,25,22,1,low,0,0,,0.31104399315249587
195,800,0,50,extra time boost,0,16.28,,android,14.3,14,9,0,1,low,0,0,,0.44409036926003737
29,23678,14,248,wrapped candy blast,0,16.28,,android,12.3,0,11,41,1,low,1,1,,0.21935292001354767
97,800,15,1133,wrapped candy blast,0,5.56,,android,11.6,38,9,41,1,low,1,0,,0.2970229564752824
77,6857,0,50,fish usage,8,16.28,,android,12.8,7,25,19,1,low,0,0,,0.28785720908606854
400,800,1,465,special candy swap,13,16.28,,iphone,14.1,23,17,110,0,low,0,0,,0.20759755233131524
45,800,2,263,fish blast,5,16.28,,android,17.2,10,25,0,1,low,1,0,,0.33977940080670005
4,95000,24,1291,fish usage,0,16.28,,ipad,11.7,19,20,79,1,low,0,0,,0.1991739213374939
258,21977,0,50,extra time boost,11,16.28,,ipad,11.2,55,10,10,1,high,1,0,,0.20300544590422895
283,2094,89,51,wrapped candy blast,22,16.28,,ipad,16.2,10,15,11,0,low,0,1,,0.23822906113421993
22,11559,7,136,fish usage,0,16.28,,ipad,12.5,10,0,16,1,low,0,1,,0.1820764656634251
400,10480,28,332,color bomb creation,39,16.28,,android,13.0,0,9,0,1,low,0,0,,0.17972223840630458
44,32095,7,201,fish usage,0,16.28,,iphone,18.4,27,27,10,0,low,1,1,,0.2805635409118682
125,63166,95,50,extra time boost,3,16.28,,ipad,11.3,7,0,12,0,moderate,0,1,,0.18204040126648452
32,48442,0,56,extra moves,0,16.28,,iphone,14.3,0,56,29,1,low,1,1,,0.3919962855069846
4,800,0,50,fish usage,0,44.62,,android,15.8,6,25,37,1,low,1,1,,0.2830674240334403
84,13489,0,50,fish usage,0,16.28,,ipad,13.5,54,9,36,1,low,1,0,,0.23616190759881334
21,800,0,295,fish usage,4,16.28,,iphone,18.1,55,18,113,1,low,0,1,,0.21328807308999934
37,11227,0,432,striped candy swipe,0,16.28,,android,14.6,7,6,11,0,low,0,0,,0.28977586822385126
27,1932,35,454,extra moves,3,16.28,,iphone,18.6,24,2,0,1,low,0,0,,0.42677224107948875
74,800,51,2280,special candy swap,4,16.28,,iphone,14.4,0,0,1,0,low,1,1,,0.2670593100009214
69,800,0,476,striped candy swipe,10,16.28,,iphone,19.3,7,0,0,1,low,1,1,,0.35093237325188903
192,19491,64,122,fish usage,0,16.28,,iphone,11.2,16,13,9,0,low,1,0,,0.21325194208839376
4,2947,73,50,striped candy swipe,0,16.28,,iphone,17.0,3,6,37,0,low,0,1,,0.18046872402924444
4,800,3,199,special candy swap,0,16.28,,iphone,13.3,17,0,8,0,low,1,0,,0.16774290531517327
108,3879,37,781,wrapped candy blast,49,16.28,,ipad,12.1,13,32,31,1,low,0,0,,0.20484102735633172
61,800,28,50,extra moves,4,16.28,,iphone,12.4,1,0,2,0,low,1,0,,0.29808562844101183
4,61972,30,421,striped candy swipe,0,16.28,,ipad,17.3,0,14,19,0,high,0,0,,0.1918846485490847
80,82106,37,822,extra moves,2,16.28,,ipad,11.2,14,12,81,1,low,0,0,,0.20300544590422895
362,15338,82,1063,fish usage,0,16.28,,iphone,14.6,0,54,9,0,low,1,1,,0.24771733871258342
4,800,91,305,special candy swap,49,16.28,,ipad,14.0,27,4,60,1,low,0,0,,0.2759320693303748
4,49411,0,50,fish usage,0,16.28,,iphone,14.5,35,19,11,1,low,0,1,,0.21801417130186754
400,12347,37,50,wrapped candy blast,3,8.01,,android,16.1,4,22,0,0,low,0,0,,0.323743868943533
50,1169,0,107,extra moves,0,15.41,,iphone,14.2,47,9,3,0,low,0,0,,0.28673958511083664
36,66658,1,426,fish usage,0,16.28,,ipad,15.1,28,55,1,0,low,1,1,,0.31990872316269425
4,16692,28,50,fish blast,0,9.55,,ipad,12.5,45,10,0,1,low,1,0,,0.18328113278455468
115,7543,0,116,fish usage,29,16.28,,android,12.4,7,16,0,0,low,0,0,,0.3447765779461655
378,42231,3,1060,striped candy blast,0,16.28,,android,15.2,20,5,15,0,low,0,0,,0.2992313322876875
8,2209,0,433,rewarded_boosters,0,16.28,,ipad,11.2,51,7,9,1,low,1,0,,0.20300544590422895
85,51291,33,50,striped candy blast,31,16.28,,iphone,12.3,76,8,39,1,low,0,0,,0.1848553156372041
4,800,92,50,color bomb creation,35,16.28,,iphone,12.3,0,0,13,0,low,1,0,,0.1848553156372041
65,800,0,991,striped candy swipe,1,16.28,,android,15.0,1,21,57,0,low,0,1,,0.22846166502713325
7,800,0,50,special candy swap,1,16.28,,iphone,12.2,30,17,21,1,low,0,1,,0.33697441842519615
399,45698,40,342,fish usage,3,16.28,,ipad,16.0,3,6,20,0,low,0,0,,0.12117519497381857
75,800,41,673,color bomb usage,41,16.28,,ipad,11.2,0,5,87,1,low,1,1,,0.20300544590422895
299,4935,15,205,fish usage,0,16.28,,ipad,13.9,0,0,26,0,low,0,0,,0.1505718194622575
274,800,5,58,color bomb creation,15,16.28,,ipad,16.2,4,10,0,0,low,1,0,,0.23822906113421993
69,800,7,1162,special candy swap,11,16.28,,android,14.9,0,2,27,0,low,0,0,,0.3043256162770123
36,89720,49,50,striped candy swipe,1,16.28,,ipad,12.9,7,13,35,1,low,1,0,,0.23436470904240436
20,800,29,58,wrapped candy blast,26,16.28,,ipad,14.7,27,4,0,0,low,1,0,,0.26107492982367453
67,27948,27,167,fish usage,0,16.28,,iphone,14.5,3,4,5,0,low,1,1,,0.21801417130186754
4,800,39,269,striped candy swipe,8,16.28,,ipad,15.3,76,21,9,1,low,0,0,,0.26471128700129204
105,800,30,2280,striped candy swipe,0,16.28,,iphone,12.2,3,13,0,0,low,1,1,,0.33697441842519615
4,800,33,261,special candy swap,12,16.28,,iphone,14.3,5,60,13,1,low,1,1,,0.3919962855069846
59,6556,6,150,special candy swap,4,16.28,,ipad,14.5,16,112,33,0,low,0,0,,0.2075992343618975
400,22336,0,50,fish usage,0,16.28,,ipad,11.3,0,10,0,1,low,0,0,,0.18204040126648452
18,800,9,799,extra time boost,10,16.28,,android,15.2,25,2,13,1,low,0,0,,0.2992313322876875
212,1048,0,194,fish usage,0,16.28,,iphone,18.9,2,0,13,1,low,1,0,,0.24601011440271556
17,8547,13,87,striped candy swipe,0,16.28,,iphone,15.2,5,0,3,1,low,0,0,,0.25629566723384495
393,800,37,1455,extra time boost,0,16.28,,iphone,15.5,38,36,0,0,low,0,0,,0.22009304192573553
58,4512,80,62,wrapped candy blast,2,16.28,,ipad,12.0,27,20,55,0,low,1,1,,0.19181081517078635
11,800,0,50,extra moves,0,16.28,,ipad,11.2,17,16,0,0,low,0,0,,0.20300544590422895
89,800,20,625,fish usage,3,16.28,,ipad,14.4,5,20,10,1,low,0,0,,0.2550656212609086
27,76956,0,50,wrapped candy blast,6,16.28,,android,17.4,40,0,31,0,low,0,0,,0.2767444666685422
112,24439,55,534,extra time boost,33,16.28,,ipad,18.2,6,0,12,0,low,0,0,,0.21281887477837338
99,1240,9,283,special candy swap,0,16.28,,ipad,11.2,2,28,12,0,low,0,0,,0.20300544590422895
281,4350,0,50,striped candy swipe,7,16.28,,iphone,14.6,3,14,11,1,low,0,0,,0.24771733871258342
82,31093,1,357,fish usage,0,16.28,,ipad,15.8,22,112,10,0,low,0,0,,0.2374007837672025
228,24642,4,50,rewarded_boosters,0,16.28,,ipad,13.2,14,10,31,1,low,0,0,,0.20946969708962787
103,18637,13,709,color bomb creation,8,16.28,,ipad,11.2,0,0,39,1,low,1,0,,0.20300544590422895
93,800,25,50,fish usage,13,16.28,,android,11.2,6,6,34,0,low,0,1,,0.2514144317334905
157,5346,0,50,fish usage,0,16.28,,android,18.4,5,1,9,0,low,0,0,,0.3257837634527304
28,800,0,88,wrapped candy blast,0,16.28,,iphone,16.7,0,11,10,1,low,0,0,,0.3596930902864003
53,800,47,104,extra moves,0,16.28,,iphone,13.8,7,0,7,0,moderate,0,0,,0.3749722568935027
10,800,4,421,special candy swap,5,16.28,,android,14.6,0,9,27,0,moderate,0,0,,0.25555069135498004
53,8535,70,312,fish usage,0,16.28,,android,15.0,42,0,5,1,low,1,0,,0.22846166502713325
4,800,65,322,extra moves,2,16.28,,iphone,12.8,0,0,76,0,low,1,0,,0.24598070834319152
41,2970,41,1073,striped candy swipe,5,16.28,,android,16.2,0,0,22,0,low,0,0,,0.2919605690718015
15,6003,0,50,fish usage,5,16.28,,ipad,12.0,4,7,12,0,low,0,0,,0.19181081517078635
70,800,95,480,wrapped candy blast,6,16.28,,iphone,16.9,0,5,1,0,high,0,0,,0.31289829214020415
4,800,84,193,fish usage,1,16.28,,ipad,13.5,8,76,21,0,low,1,1,,0.23616190759881334
56,800,8,50,striped candy swipe,8,16.28,,ipad,18.0,0,0,3,0,low,0,0,,0.20095100427966175
26,800,2,50,special candy swap,0,16.28,,iphone,14.2,0,0,19,0,low,0,1,,0.28652631461554495
45,81727,3,327,striped candy swap,21,35.25,,android,12.8,53,5,39,1,low,0,0,,0.28321766842533513
11,800,17,223,extra time boost,6,99.99,,ipad,14.2,0,0,0,0,low,0,0,,0.2544811001943913
4,8853,63,50,rewarded_boosters,0,16.28,,iphone,14.1,0,55,23,1,low,1,1,,0.20759755233131524
4,800,22,50,wrapped candy blast,0,16.28,,iphone,11.3,17,18,0,1,low,0,0,,0.19148294455099246
252,32255,0,102,wrapped candy swap,0,16.28,,iphone,19.0,56,0,18,1,low,0,0,,0.12140951616927499
4,13075,34,268,striped candy swipe,0,16.28,,iphone,13.4,19,25,5,0,low,0,0,,0.21676208597084
354,800,64,50,striped candy swipe,21,16.28,,ipad,15.9,33,0,37,1,low,0,0,,0.21535554861572362
51,800,33,83,striped candy swipe,49,16.28,,android,12.4,11,10,9,0,low,0,1,,0.3447765779461655
400,17245,14,966,fish usage,49,16.28,,ipad,13.2,54,28,4,1,low,0,0,,0.20946969708962787
281,2552,46,135,fish usage,2,16.28,,ipad,17.6,21,0,33,0,low,1,1,,0.2192132636636253
389,1662,26,67,fish usage,39,16.28,,iphone,15.0,6,56,118,1,low,0,0,,0.19288548520872412
200,800,37,610,fish blast,7,31.53,,ipad,12.5,36,112,0,0,low,0,0,,0.17936951913554677
219,800,30,50,special candy swap,2,16.28,,android,12.9,3,3,5,0,low,0,1,,0.2875536367392075
4,26883,2,173,wrapped candy blast,4,81.85,,android,12.9,56,4,5,1,low,0,0,,0.23891152617643627
400,2172,0,50,wrapped candy blast,11,16.28,,ipad,12.2,0,11,11,1,low,1,0,,0.3232255188159385
60,800,0,1052,striped candy swipe,14,16.28,,ipad,13.4,0,41,0,0,low,0,0,,0.2063911764994065
391,5687,0,95,fish usage,0,16.28,,iphone,11.6,0,29,0,1,low,0,0,,0.2527785874958195
252,800,83,50,wrapped candy blast,1,16.28,,iphone,11.2,5,6,31,1,low,1,0,,0.21325194208839376
21,800,0,50,striped candy swipe,0,16.28,,ipad,17.7,0,6,35,1,low,0,1,,0.30610879426086585
143,800,0,50,extra time boost,6,16.28,,ipad,16.7,3,0,11,0,low,1,0,,0.34550027344061107
102,7598,59,115,fish usage,0,16.28,,iphone,12.7,0,6,162,0,low,0,0,,0.20934768242563537
45,800,7,50,striped candy swipe,14,16.28,,iphone,17.3,18,1,25,0,low,1,0,,0.2017118962522035
400,800,63,265,fish blast,10,16.28,,android,17.8,12,7,39,1,low,0,1,,0.24692817699475034
251,800,95,50,striped candy swap,6,16.28,,android,17.3,0,0,20,1,low,0,0,,0.2384351099745703
35,800,79,804,wrapped candy blast,13,16.28,,iphone,11.2,10,19,8,1,low,1,1,,0.21325194208839376
228,800,0,151,special candy swap,0,16.28,,iphone,12.3,0,4,0,0,low,0,0,,0.1848553156372041
40,800,3,197,color bomb usage,4,16.28,,android,11.7,0,0,0,1,low,0,0,,0.2469523411275909
4,800,14,2280,extra moves,0,16.28,,android,11.2,34,22,3,1,high,0,0,,0.25049896893923307
35,800,95,568,extra moves,29,16.28,,iphone,12.8,8,55,0,0,low,0,0,,0.24598070834319152
4,18113,12,97,fish usage,0,16.28,,android,11.2,29,27,34,1,low,0,0,,0.2514144317334905
4,800,1,120,fish usage,45,16.28,,iphone,16.3,52,0,0,1,low,1,0,,0.1958084136229734
239,16913,16,451,striped candy swipe,49,16.28,,ipad,13.2,27,7,22,1,low,0,0,,0.20946969708962787
139,6833,18,376,extra moves,24,16.28,,ipad,13.6,48,28,0,0,low,1,1,,0.2909619616526579
369,31548,58,588,color bomb usage,49,16.28,,iphone,18.4,17,5,7,1,low,0,0,,0.2805635409118682
53,5573,20,170,wrapped candy blast,9,6.18,,ipad,11.2,15,22,4,0,low,1,0,,0.2049715933849564
273,800,2,484,color bomb creation,3,21.27,,iphone,16.6,5,21,0,0,low,0,0,,0.29950648243116096
4,880,0,50,fish blast,19,16.28,,iphone,17.2,17,7,7,0,low,1,1,,0.2934620904946295
12,800,55,922,color bomb usage,33,16.28,,android,16.2,56,6,9,0,low,0,1,,0.2919605690718015
7,1621,7,109,extra time boost,1,16.28,,ipad,12.1,7,3,5,1,low,0,0,,0.20484102735633172
35,800,76,1241,extra moves,0,16.28,,android,14.9,4,2,69,0,low,0,0,,0.3043256162770123
4,5401,0,50,color bomb usage,0,16.28,,iphone,12.4,7,5,162,0,low,0,1,,0.29808562844101183
222,2676,64,333,wrapped candy swap,4,16.28,,android,16.2,9,3,21,0,low,1,1,,0.2919605690718015
400,800,81,182,striped candy swipe,11,16.28,,ipad,11.2,9,112,35,0,low,1,0,,0.20300544590422895
310,30834,52,291,fish usage,0,16.28,,android,12.3,23,15,13,1,low,0,0,,0.21935292001354767
4,30909,95,208,striped candy swipe,6,16.28,,ipad,11.3,7,31,42,0,low,0,0,,0.18204040126648452
4,800,7,453,special candy swap,9,16.28,,ipad,11.8,23,0,40,0,low,0,1,,0.2987516067051628
109,13490,27,891,extra time boost,12,16.28,,iphone,12.9,76,26,32,0,low,0,0,,0.24570606151407406
109,800,0,50,wrapped candy blast,8,16.28,,ipad,11.2,5,5,9,0,low,0,0,,0.20300544590422895
61,800,69,117,color bomb creation,5,16.28,,ipad,12.6,52,14,27,1,low,0,0,,0.13436245982739492
4,800,26,346,fish usage,0,16.28,,ipad,12.5,15,0,30,0,low,1,1,,0.1820764656634251
229,800,3,50,striped candy swipe,8,16.28,,ipad,11.2,4,0,7,0,low,1,1,,0.20300544590422895
89,2574,33,61,extra time boost,9,19.85,,ipad,12.7,9,18,57,0,low,0,0,,0.19855930814098463
4,800,0,314,wrapped candy blast,11,16.28,,ipad,15.5,57,0,39,0,low,0,0,,0.20960541321213633
147,800,63,426,fish usage,21,16.28,,ipad,12.4,18,0,7,0,low,1,0,,0.28524081452353917
4,5295,0,158,striped candy swipe,0,16.28,,ipad,12.5,0,96,0,1,low,0,0,,0.1820764656634251
150,44278,95,145,extra moves,1,16.28,,ipad,14.9,4,27,0,1,low,0,0,,0.24911914775537658
4,800,29,643,striped candy swipe,0,22.0,,android,12.9,2,6,18,0,low,1,1,,0.28615080525816505
39,11399,5,455,striped candy swipe,0,16.28,,iphone,13.1,28,110,112,0,low,0,0,,0.26292770935826315
114,7545,11,1669,fish usage,41,23.38,,iphone,14.7,3,20,12,0,low,0,0,,0.2715604681071011
33,33097,71,500,fish usage,9,16.28,,iphone,12.4,56,0,8,1,low,0,0,,0.29808562844101183
4,871,10,50,color bomb usage,7,16.28,,ipad,12.0,5,19,34,0,low,1,1,,0.19181081517078635
335,15362,2,109,extra time boost,4,16.28,,android,11.9,76,0,0,1,low,0,0,,0.36589841058492834
4,800,31,72,extra moves,0,16.28,,ipad,11.2,26,56,9,1,low,0,0,,0.20300544590422895
98,4041,82,1705,fish usage,10,16.28,,ipad,11.2,0,11,78,1,low,1,0,,0.20300544590422895
5,800,79,78,striped candy swipe,7,16.28,,ipad,17.3,1,2,21,1,low,0,1,,0.1918846485490847
197,8673,0,50,extra moves,0,16.28,,android,12.1,7,13,1,0,low,1,1,,0.2535484779447879
81,53915,13,717,fish usage,19,16.28,,ipad,12.6,23,42,18,0,low,0,0,,0.13436245982739492
62,63376,20,72,fish usage,32,16.28,,ipad,16.1,17,19,35,1,high,0,0,,0.2644305907701316
86,12205,0,128,striped candy swipe,9,16.28,,iphone,11.9,6,9,7,0,low,0,0,,0.3177341409642384
56,800,95,176,color bomb usage,0,16.28,,android,11.8,5,16,1,1,low,1,0,,0.32093710342667775
80,39565,10,50,color bomb creation,0,16.28,,ipad,11.2,76,1,0,0,low,0,0,,0.20300544590422895
386,28716,72,1372,extra moves,17,16.28,,ipad,15.3,3,40,0,0,low,0,0,,0.26471128700129204
4,57633,6,2280,striped candy swap,7,16.28,,iphone,12.1,19,18,1,0,low,0,0,,0.215155161285827
256,800,66,380,color bomb usage,14,16.28,,ipad,15.4,7,1,30,0,low,0,0,,0.32496372940857376
4,10292,0,50,extra moves,30,16.28,,iphone,14.8,0,0,0,0,low,0,1,,0.2614647323286138
4,800,40,1841,special candy swap,1,16.28,,iphone,11.2,23,22,28,1,low,0,0,,0.21325194208839376
166,88059,95,687,fish usage,5,16.28,,android,15.0,0,3,0,1,low,0,0,,0.22846166502713325
90,95000,4,95,special candy swap,0,16.28,,android,14.9,4,2,4,1,low,0,0,,0.3043256162770123
396,6863,0,550,rewarded_boosters,2,16.28,,ipad,11.2,18,0,0,0,high,0,0,,0.20300544590422895
209,800,14,685,striped candy blast,31,16.28,,ipad,15.3,10,16,162,0,low,0,0,,0.26471128700129204
99,95000,17,488,wrapped candy blast,6,16.28,,android,19.3,22,0,0,1,low,0,0,,0.4011700130313335
400,800,0,2280,extra time boost,15,16.28,,ipad,11.3,11,5,0,0,low,0,0,,0.18204040126648452
98,800,95,390,wrapped candy blast,24,16.28,,android,11.3,2,14,45,1,low,0,0,,0.22687315186032644
4,5693,0,50,fish usage,0,16.28,,ipad,15.3,6,14,0,1,low,0,1,,0.26471128700129204
19,800,1,50,fish usage,5,16.28,,ipad,11.3,20,1,12,0,low,0,0,,0.18204040126648452
211,8711,14,530,wrapped candy blast,0,16.28,,iphone,15.5,0,4,103,0,low,0,1,,0.22009304192573553
87,800,95,68,color bomb usage,4,16.28,,android,13.4,6,12,7,0,high,0,0,,0.25534885686706205
15,8140,30,50,extra moves,0,16.28,,iphone,11.3,4,3,25,0,low,0,0,,0.19148294455099246
4,12239,0,50,wrapped candy blast,0,1.81,,iphone,12.8,15,0,0,1,low,0,1,,0.24921241168139335
4,4095,2,50,extra moves,11,16.28,,ipad,17.6,5,4,18,1,low,0,0,,0.2192132636636253
240,15801,23,50,fish usage,12,16.28,,iphone,11.2,7,7,7,0,low,0,0,,0.21325194208839376
99,95000,7,1234,wrapped candy blast,0,16.28,,ipad,11.2,0,0,12,1,high,0,0,,0.20300544590422895
23,800,15,50,rewarded_boosters,31,16.28,,android,11.2,51,102,12,0,low,0,0,,0.2514144317334905
4,15184,11,1268,extra moves,0,16.28,,android,11.9,16,19,12,0,low,0,1,,0.36589841058492834
96,800,14,50,wrapped candy blast,43,16.28,,ipad,16.2,7,1,32,0,low,0,0,,0.23822906113421993
4,4717,65,50,extra time boost,32,16.28,,ipad,17.7,27,0,9,0,low,0,0,,0.30610879426086585
4,800,0,268,special candy swap,0,16.28,,android,13.1,25,12,10,1,low,0,0,,0.30651649288584104
4,800,15,252,color bomb creation,11,16.28,,ipad,11.2,10,36,25,0,low,0,0,,0.20300544590422895
4,3146,0,1272,special candy swap,1,16.28,,ipad,14.9,16,2,19,0,low,0,0,,0.24911914775537658
36,800,21,241,special candy swap,0,16.28,,ipad,12.7,6,0,0,1,low,0,0,,0.19924127338769093
48,826,8,277,wrapped candy blast,0,16.28,,iphone,19.3,5,1,1,0,low,0,0,,0.35093237325188903
4,800,23,845,special candy swap,0,16.28,,android,14.0,28,0,0,0,low,0,0,,0.33335085062079084
103,26701,1,50,striped candy blast,6,16.28,,ipad,11.4,12,5,8,0,low,0,0,,0.14045247181522005
49,95000,15,151,extra time boost,0,16.28,,android,13.4,19,11,32,0,low,0,0,,0.2544239369429431
157,800,74,50,wrapped candy blast,3,16.28,,iphone,12.8,8,6,0,0,low,0,0,,0.24598070834319152
25,800,12,50,fish usage,2,16.28,,ipad,12.6,27,19,0,1,low,1,0,,0.13436245982739492
244,95000,55,50,color bomb usage,0,16.28,,iphone,11.2,5,112,12,1,low,0,0,,0.21325194208839376
69,4875,0,94,striped candy swipe,49,16.28,,iphone,19.3,18,0,0,0,low,0,0,,0.35093237325188903
66,800,0,50,color bomb usage,13,16.28,,ipad,11.2,17,7,5,0,low,1,0,,0.20300544590422895
236,800,13,844,striped candy swipe,20,16.28,,android,14.3,13,6,6,0,low,0,0,,0.44288840428275716
87,800,21,50,striped candy swap,12,16.28,,ipad,11.2,7,38,113,0,low,1,1,,0.20300544590422895
246,8188,0,50,extra time boost,0,16.28,,iphone,11.4,18,3,0,0,low,1,0,,0.1481284812458719
57,800,10,1169,color bomb creation,6,16.28,,ipad,14.9,18,29,81,1,low,1,0,,0.24911914775537658
120,1707,9,50,rewarded_boosters,1,16.28,,android,13.6,39,28,5,0,moderate,1,0,,0.3511052693031763
400,800,95,912,wrapped candy blast,12,16.28,,ipad,15.9,13,0,2,0,low,0,0,,0.21535554861572362
238,46903,0,50,color bomb usage,1,16.28,,iphone,11.2,19,112,3,0,low,0,0,,0.21325194208839376
231,800,15,50,striped candy swipe,8,16.28,,iphone,12.1,17,1,8,1,low,0,0,,0.215155161285827
52,800,53,2280,fish usage,49,16.28,,android,11.5,0,59,12,0,low,0,0,,0.2746301083265294
46,20751,0,491,extra moves,1,16.28,,ipad,17.6,76,6,64,0,low,0,0,,0.2192132636636253
25,800,10,50,wrapped candy swap,24,16.28,,iphone,12.5,0,12,0,0,low,1,1,,0.1915204416204106
76,11942,64,338,striped candy swipe,0,16.28,,android,14.6,14,20,13,0,moderate,0,0,,0.28977586822385126
